product_id,name,category,subcategory,price,stock,initial_rating,added_date,description
758,Lenovo Smartphones iPhone Lite,Smartphones,iPhone,1371.71,148,4.3,2025-01-11 10:25:45.743084,Élégant Lenovo Smartphones iPhone Lite. Design moderne. Idéal pour iphone. Catégorie Smartphones.
759,HP Wearables Bracelet Connecté Standard,Wearables,Bracelet Connecté,257.02,219,4.9,2025-07-08 10:25:45.743084,Compact HP Wearables Bracelet Connecté Standard. Design moderne. Idéal pour bracelet connecté. Catégorie Wearables.
760,Apple Audio Écouteurs Plus,Audio,Écouteurs,44.82,191,4.5,2024-07-24 10:25:45.743084,Innovant Apple Audio Écouteurs Plus. Interface intuitive. Idéal pour écouteurs. Catégorie Audio.
761,Samsung Audio Soundbar Standard,Audio,Soundbar,233.7,232,3.9,2024-01-18 10:25:45.743084,Polyvalent Samsung Audio Soundbar Standard. Haute performance. Idéal pour soundbar. Catégorie Audio.
762,LG Audio Enceinte Plus,Audio,Enceinte,361.08,323,4.3,2024-02-10 10:25:45.743084,Révolutionnaire LG Audio Enceinte Plus. Longue autonomie. Idéal pour enceinte. Catégorie Audio.
763,Apple Photo Drone Lite,Photo,Drone,2435.98,220,4.4,2025-05-28 10:25:45.743084,Puissant Apple Photo Drone Lite. Design moderne. Idéal pour drone. Catégorie Photo.
764,Samsung Tablettes Android Tablet Pro,Tablettes,Android Tablet,632.98,46,4.5,2024-01-04 10:25:45.743084,Performant Samsung Tablettes Android Tablet Pro. Design moderne. Idéal pour android tablet. Catégorie Tablettes.
765,Apple Ordinateurs Desktop Plus,Ordinateurs,Desktop,2174.51,126,4.4,2023-12-28 10:25:45.743084,Premium Apple Ordinateurs Desktop Plus. Longue autonomie. Idéal pour desktop. Catégorie Ordinateurs.
766,Samsung Gaming Jeux Standard,Gaming,Jeux,657.9,290,3.8,2024-10-10 10:25:45.743084,Premium Samsung Gaming Jeux Standard. Haute performance. Idéal pour jeux. Catégorie Gaming.
767,Dell Ordinateurs Laptop Lite,Ordinateurs,Laptop,2379.72,214,3.6,2024-07-02 10:25:45.743084,Élégant Dell Ordinateurs Laptop Lite. Haute performance. Idéal pour laptop. Catégorie Ordinateurs.
768,Xiaomi Photo Stabilisateur Plus,Photo,Stabilisateur,1019.63,6,4.0,2025-03-01 10:25:45.743084,Performant Xiaomi Photo Stabilisateur Plus. Haute performance. Idéal pour stabilisateur. Catégorie Photo.
769,HP Ordinateurs Workstation Plus,Ordinateurs,Workstation,1489.38,183,4.1,2024-11-01 10:25:45.743084,Révolutionnaire HP Ordinateurs Workstation Plus. Design moderne. Idéal pour workstation. Catégorie Ordinateurs.
770,Dell Tablettes Windows Tablet Standard,Tablettes,Windows Tablet,838.81,115,3.6,2025-07-17 10:25:45.743084,Premium Dell Tablettes Windows Tablet Standard. Connectivité avancée. Idéal pour windows tablet. Catégorie Tablettes.
771,Xiaomi Ordinateurs Laptop Lite,Ordinateurs,Laptop,2570.92,51,4.7,2025-09-21 10:25:45.743084,Élégant Xiaomi Ordinateurs Laptop Lite. Connectivité avancée. Idéal pour laptop. Catégorie Ordinateurs.
772,HP Accessoires Cable Plus,Accessoires,Cable,160.39,365,4.0,2025-07-09 10:25:45.743084,Premium HP Accessoires Cable Plus. Interface intuitive. Idéal pour cable. Catégorie Accessoires.
773,Acer Audio Écouteurs Pro,Audio,Écouteurs,369.19,45,4.9,2023-12-21 10:25:45.743084,Polyvalent Acer Audio Écouteurs Pro. Design moderne. Idéal pour écouteurs. Catégorie Audio.
774,Acer Smartphones iPhone Plus,Smartphones,iPhone,666.83,392,3.7,2023-11-10 10:25:45.743084,Puissant Acer Smartphones iPhone Plus. Haute performance. Idéal pour iphone. Catégorie Smartphones.
775,Xiaomi Tablettes Windows Tablet Standard,Tablettes,Windows Tablet,278.42,441,3.6,2024-07-21 10:25:45.743084,Compact Xiaomi Tablettes Windows Tablet Standard. Connectivité avancée. Idéal pour windows tablet. Catégorie Tablettes.
776,Samsung Smart Home Thermostat Max,Smart Home,Thermostat,147.58,22,4.2,2025-04-04 10:25:45.743084,Polyvalent Samsung Smart Home Thermostat Max. Interface intuitive. Idéal pour thermostat. Catégorie Smart Home.
777,Sony Accessoires Housse Lite,Accessoires,Housse,174.32,130,3.8,2025-07-31 10:25:45.743084,Puissant Sony Accessoires Housse Lite. Design moderne. Idéal pour housse. Catégorie Accessoires.
778,Apple Gaming Console Standard,Gaming,Console,1743.2,126,4.9,2024-11-29 10:25:45.743084,Puissant Apple Gaming Console Standard. Design moderne. Idéal pour console. Catégorie Gaming.
779,HP Smart Home Éclairage Plus,Smart Home,Éclairage,478.2,444,3.5,2024-09-09 10:25:45.743084,Polyvalent HP Smart Home Éclairage Plus. Connectivité avancée. Idéal pour éclairage. Catégorie Smart Home.
780,Samsung Composants RAM Standard,Composants,RAM,198.18,264,4.1,2024-12-13 10:25:45.743084,Élégant Samsung Composants RAM Standard. Longue autonomie. Idéal pour ram. Catégorie Composants.
781,Samsung Wearables Lunettes AR Standard,Wearables,Lunettes AR,475.77,308,4.9,2025-09-22 10:25:45.743084,Puissant Samsung Wearables Lunettes AR Standard. Connectivité avancée. Idéal pour lunettes ar. Catégorie Wearables.
782,Sony Tablettes iPad Standard,Tablettes,iPad,831.12,195,4.1,2024-11-18 10:25:45.743084,Performant Sony Tablettes iPad Standard. Connectivité avancée. Idéal pour ipad. Catégorie Tablettes.
783,Asus Smart Home Caméra Plus,Smart Home,Caméra,369.8,432,3.6,2024-03-19 10:25:45.743084,Innovant Asus Smart Home Caméra Plus. Interface intuitive. Idéal pour caméra. Catégorie Smart Home.
784,Xiaomi Gaming Jeux Plus,Gaming,Jeux,1358.95,472,4.0,2025-05-30 10:25:45.743084,Révolutionnaire Xiaomi Gaming Jeux Plus. Haute performance. Idéal pour jeux. Catégorie Gaming.
785,Dell Gaming PC Gaming Pro,Gaming,PC Gaming,1586.02,453,4.2,2023-12-17 10:25:45.743084,Puissant Dell Gaming PC Gaming Pro. Haute performance. Idéal pour pc gaming. Catégorie Gaming.
786,HP Ordinateurs Laptop Pro,Ordinateurs,Laptop,1398.68,47,3.8,2025-06-21 10:25:45.743084,Puissant HP Ordinateurs Laptop Pro. Design moderne. Idéal pour laptop. Catégorie Ordinateurs.
787,Lenovo Smart Home Alarme Lite,Smart Home,Alarme,130.74,378,4.2,2024-05-06 10:25:45.743084,Premium Lenovo Smart Home Alarme Lite. Connectivité avancée. Idéal pour alarme. Catégorie Smart Home.
788,Xiaomi Gaming Manette Plus,Gaming,Manette,568.25,81,4.8,2024-07-28 10:25:45.743084,Premium Xiaomi Gaming Manette Plus. Connectivité avancée. Idéal pour manette. Catégorie Gaming.
789,Lenovo Gaming Manette Pro,Gaming,Manette,221.56,108,4.8,2024-04-26 10:25:45.743084,Performant Lenovo Gaming Manette Pro. Haute performance. Idéal pour manette. Catégorie Gaming.
790,Apple Ordinateurs Desktop Max,Ordinateurs,Desktop,1375.8,262,3.6,2025-04-03 10:25:45.743084,Innovant Apple Ordinateurs Desktop Max. Haute performance. Idéal pour desktop. Catégorie Ordinateurs.
791,Dell Smartphones Feature Phone Plus,Smartphones,Feature Phone,319.27,354,3.7,2025-03-23 10:25:45.743084,Premium Dell Smartphones Feature Phone Plus. Interface intuitive. Idéal pour feature phone. Catégorie Smartphones.
792,LG Smart Home Alarme Max,Smart Home,Alarme,194.67,30,3.9,2024-10-17 10:25:45.743084,Polyvalent LG Smart Home Alarme Max. Longue autonomie. Idéal pour alarme. Catégorie Smart Home.
793,Sony Accessoires Souris Standard,Accessoires,Souris,129.36,357,4.4,2025-02-26 10:25:45.743084,Élégant Sony Accessoires Souris Standard. Design moderne. Idéal pour souris. Catégorie Accessoires.
794,Xiaomi Accessoires Casque Pro,Accessoires,Casque,179.95,55,4.0,2024-03-19 10:25:45.743084,Élégant Xiaomi Accessoires Casque Pro. Interface intuitive. Idéal pour casque. Catégorie Accessoires.
795,Samsung Gaming PC Gaming Pro,Gaming,PC Gaming,1711.29,479,4.8,2024-02-04 10:25:45.743084,Révolutionnaire Samsung Gaming PC Gaming Pro. Design moderne. Idéal pour pc gaming. Catégorie Gaming.
796,Asus Ordinateurs Ultrabook Plus,Ordinateurs,Ultrabook,1131.69,354,4.6,2024-09-24 10:25:45.743084,Premium Asus Ordinateurs Ultrabook Plus. Connectivité avancée. Idéal pour ultrabook. Catégorie Ordinateurs.
797,Lenovo Accessoires Casque Pro,Accessoires,Casque,35.48,188,3.7,2025-05-01 10:25:45.743084,Performant Lenovo Accessoires Casque Pro. Connectivité avancée. Idéal pour casque. Catégorie Accessoires.
798,Xiaomi Tablettes iPad Standard,Tablettes,iPad,352.73,475,4.4,2025-01-21 10:25:45.743084,Performant Xiaomi Tablettes iPad Standard. Longue autonomie. Idéal pour ipad. Catégorie Tablettes.
799,Samsung Tablettes Android Tablet Pro,Tablettes,Android Tablet,1169.54,491,3.7,2024-03-29 10:25:45.743084,Révolutionnaire Samsung Tablettes Android Tablet Pro. Haute performance. Idéal pour android tablet. Catégorie Tablettes.
800,HP Tablettes Android Tablet Lite,Tablettes,Android Tablet,726.95,4,3.9,2024-07-28 10:25:45.743084,Innovant HP Tablettes Android Tablet Lite. Design moderne. Idéal pour android tablet. Catégorie Tablettes.
801,Acer Smartphones Android Standard,Smartphones,Android,437.25,285,3.8,2024-03-03 10:25:45.743084,Innovant Acer Smartphones Android Standard. Longue autonomie. Idéal pour android. Catégorie Smartphones.
802,Sony Smartphones iPhone Lite,Smartphones,iPhone,1292.97,277,3.8,2024-09-20 10:25:45.743084,Élégant Sony Smartphones iPhone Lite. Longue autonomie. Idéal pour iphone. Catégorie Smartphones.
803,HP Audio Écouteurs Max,Audio,Écouteurs,215.74,144,4.4,2023-12-20 10:25:45.743084,Premium HP Audio Écouteurs Max. Connectivité avancée. Idéal pour écouteurs. Catégorie Audio.
804,HP Smart Home Alarme Pro,Smart Home,Alarme,454.65,393,4.3,2024-03-14 10:25:45.743084,Compact HP Smart Home Alarme Pro. Longue autonomie. Idéal pour alarme. Catégorie Smart Home.
805,Sony Accessoires Housse Plus,Accessoires,Housse,59.53,454,3.8,2025-03-30 10:25:45.743084,Élégant Sony Accessoires Housse Plus. Haute performance. Idéal pour housse. Catégorie Accessoires.
806,Samsung Smartphones iPhone Plus,Smartphones,iPhone,711.19,195,5.0,2024-08-18 10:25:45.743084,Puissant Samsung Smartphones iPhone Plus. Interface intuitive. Idéal pour iphone. Catégorie Smartphones.
807,LG Smartphones iPhone Plus,Smartphones,iPhone,856.43,425,4.1,2024-11-08 10:25:45.743084,Puissant LG Smartphones iPhone Plus. Design moderne. Idéal pour iphone. Catégorie Smartphones.
808,LG Gaming Jeux Plus,Gaming,Jeux,1806.71,26,3.6,2025-01-18 10:25:45.743084,Innovant LG Gaming Jeux Plus. Haute performance. Idéal pour jeux. Catégorie Gaming.
809,Samsung Composants Carte Graphique Lite,Composants,Carte Graphique,1744.08,126,3.7,2024-08-20 10:25:45.743084,Élégant Samsung Composants Carte Graphique Lite. Longue autonomie. Idéal pour carte graphique. Catégorie Composants.
810,Acer Tablettes Windows Tablet Lite,Tablettes,Windows Tablet,753.07,134,4.4,2024-07-31 10:25:45.743084,Puissant Acer Tablettes Windows Tablet Lite. Connectivité avancée. Idéal pour windows tablet. Catégorie Tablettes.
811,Apple Smartphones Feature Phone Lite,Smartphones,Feature Phone,488.31,22,5.0,2025-07-24 10:25:45.743084,Puissant Apple Smartphones Feature Phone Lite. Interface intuitive. Idéal pour feature phone. Catégorie Smartphones.
812,Lenovo Audio Enceinte Plus,Audio,Enceinte,219.58,330,4.4,2024-08-01 10:25:45.743084,Puissant Lenovo Audio Enceinte Plus. Interface intuitive. Idéal pour enceinte. Catégorie Audio.
813,Acer Gaming Console Lite,Gaming,Console,1956.14,116,4.9,2025-04-17 10:25:45.743084,Innovant Acer Gaming Console Lite. Haute performance. Idéal pour console. Catégorie Gaming.
814,Lenovo Accessoires Casque Lite,Accessoires,Casque,125.48,391,4.2,2024-09-20 10:25:45.743084,Performant Lenovo Accessoires Casque Lite. Connectivité avancée. Idéal pour casque. Catégorie Accessoires.
815,Sony Audio Enceinte Plus,Audio,Enceinte,397.12,7,4.2,2025-01-24 10:25:45.743084,Révolutionnaire Sony Audio Enceinte Plus. Connectivité avancée. Idéal pour enceinte. Catégorie Audio.
816,Xiaomi Photo Stabilisateur Plus,Photo,Stabilisateur,2414.36,100,4.3,2024-04-21 10:25:45.743084,Révolutionnaire Xiaomi Photo Stabilisateur Plus. Longue autonomie. Idéal pour stabilisateur. Catégorie Photo.
817,Sony Smart Home Éclairage Max,Smart Home,Éclairage,289.4,260,4.5,2024-09-23 10:25:45.743084,Polyvalent Sony Smart Home Éclairage Max. Connectivité avancée. Idéal pour éclairage. Catégorie Smart Home.
818,HP Smartphones Android Max,Smartphones,Android,757.64,198,4.1,2025-03-22 10:25:45.743084,Polyvalent HP Smartphones Android Max. Longue autonomie. Idéal pour android. Catégorie Smartphones.
819,Lenovo Composants Carte Graphique Pro,Composants,Carte Graphique,1420.7,85,4.8,2024-04-07 10:25:45.743084,Performant Lenovo Composants Carte Graphique Pro. Longue autonomie. Idéal pour carte graphique. Catégorie Composants.
820,Acer Accessoires Souris Pro,Accessoires,Souris,171.78,227,3.5,2025-05-27 10:25:45.743084,Puissant Acer Accessoires Souris Pro. Connectivité avancée. Idéal pour souris. Catégorie Accessoires.
821,Dell Photo Stabilisateur Plus,Photo,Stabilisateur,2684.61,385,4.2,2025-09-08 10:25:45.743084,Innovant Dell Photo Stabilisateur Plus. Design moderne. Idéal pour stabilisateur. Catégorie Photo.
822,Samsung Audio Casque Bluetooth Lite,Audio,Casque Bluetooth,256.01,471,4.3,2025-08-17 10:25:45.743084,Polyvalent Samsung Audio Casque Bluetooth Lite. Connectivité avancée. Idéal pour casque bluetooth. Catégorie Audio.
823,Xiaomi Accessoires Souris Lite,Accessoires,Souris,74.65,178,4.4,2025-01-28 10:25:45.743084,Performant Xiaomi Accessoires Souris Lite. Haute performance. Idéal pour souris. Catégorie Accessoires.
824,Lenovo Photo Stabilisateur Max,Photo,Stabilisateur,1132.35,449,3.9,2023-12-29 10:25:45.743084,Élégant Lenovo Photo Stabilisateur Max. Interface intuitive. Idéal pour stabilisateur. Catégorie Photo.
825,HP Accessoires Housse Max,Accessoires,Housse,188.46,239,4.1,2024-05-16 10:25:45.743084,Élégant HP Accessoires Housse Max. Haute performance. Idéal pour housse. Catégorie Accessoires.
826,Acer Ordinateurs Desktop Plus,Ordinateurs,Desktop,1290.2,11,4.2,2024-04-05 10:25:45.743084,Puissant Acer Ordinateurs Desktop Plus. Design moderne. Idéal pour desktop. Catégorie Ordinateurs.
827,Acer Accessoires Cable Plus,Accessoires,Cable,162.13,302,4.5,2023-12-30 10:25:45.743084,Révolutionnaire Acer Accessoires Cable Plus. Connectivité avancée. Idéal pour cable. Catégorie Accessoires.
828,Acer Accessoires Cable Standard,Accessoires,Cable,145.92,233,4.7,2024-06-27 10:25:45.743084,Innovant Acer Accessoires Cable Standard. Haute performance. Idéal pour cable. Catégorie Accessoires.
829,HP Smartphones Feature Phone Pro,Smartphones,Feature Phone,1228.19,182,4.6,2024-05-10 10:25:45.743084,Premium HP Smartphones Feature Phone Pro. Haute performance. Idéal pour feature phone. Catégorie Smartphones.
830,LG Smart Home Alarme Standard,Smart Home,Alarme,471.55,281,4.0,2023-12-11 10:25:45.743084,Élégant LG Smart Home Alarme Standard. Interface intuitive. Idéal pour alarme. Catégorie Smart Home.
831,Xiaomi Smartphones iPhone Plus,Smartphones,iPhone,1010.38,357,5.0,2025-02-28 10:25:45.743084,Premium Xiaomi Smartphones iPhone Plus. Haute performance. Idéal pour iphone. Catégorie Smartphones.
832,Acer Accessoires Casque Lite,Accessoires,Casque,180.61,375,4.8,2024-07-28 10:25:45.743084,Compact Acer Accessoires Casque Lite. Connectivité avancée. Idéal pour casque. Catégorie Accessoires.
833,Xiaomi Smartphones iPhone Max,Smartphones,iPhone,418.01,428,3.9,2024-04-20 10:25:45.743084,Puissant Xiaomi Smartphones iPhone Max. Design moderne. Idéal pour iphone. Catégorie Smartphones.
834,Apple Accessoires Cable Lite,Accessoires,Cable,129.08,189,3.8,2025-02-25 10:25:45.743084,Polyvalent Apple Accessoires Cable Lite. Longue autonomie. Idéal pour cable. Catégorie Accessoires.
835,HP Tablettes Windows Tablet Plus,Tablettes,Windows Tablet,960.89,325,4.0,2025-01-24 10:25:45.743084,Élégant HP Tablettes Windows Tablet Plus. Design moderne. Idéal pour windows tablet. Catégorie Tablettes.
836,Sony Accessoires Clavier Lite,Accessoires,Clavier,61.61,214,4.2,2024-03-02 10:25:45.743084,Puissant Sony Accessoires Clavier Lite. Longue autonomie. Idéal pour clavier. Catégorie Accessoires.
837,Acer Smartphones iPhone Plus,Smartphones,iPhone,1162.98,257,4.8,2025-03-25 10:25:45.743084,Compact Acer Smartphones iPhone Plus. Longue autonomie. Idéal pour iphone. Catégorie Smartphones.
838,Acer Ordinateurs Laptop Plus,Ordinateurs,Laptop,2446.19,25,4.7,2023-12-16 10:25:45.743084,Élégant Acer Ordinateurs Laptop Plus. Connectivité avancée. Idéal pour laptop. Catégorie Ordinateurs.
839,Acer Gaming Jeux Pro,Gaming,Jeux,1696.14,269,4.8,2025-01-30 10:25:45.743084,Révolutionnaire Acer Gaming Jeux Pro. Interface intuitive. Idéal pour jeux. Catégorie Gaming.
840,LG Audio Casque Bluetooth Pro,Audio,Casque Bluetooth,177.05,81,3.9,2024-11-04 10:25:45.743084,Élégant LG Audio Casque Bluetooth Pro. Haute performance. Idéal pour casque bluetooth. Catégorie Audio.
841,Apple Tablettes iPad Lite,Tablettes,iPad,865.69,357,4.4,2025-06-01 10:25:45.743084,Compact Apple Tablettes iPad Lite. Haute performance. Idéal pour ipad. Catégorie Tablettes.
842,Asus Ordinateurs Ultrabook Pro,Ordinateurs,Ultrabook,1260.63,184,3.9,2025-03-15 10:25:45.743084,Innovant Asus Ordinateurs Ultrabook Pro. Longue autonomie. Idéal pour ultrabook. Catégorie Ordinateurs.
843,LG Wearables Bracelet Connecté Standard,Wearables,Bracelet Connecté,617.33,287,3.7,2025-02-15 10:25:45.743084,Élégant LG Wearables Bracelet Connecté Standard. Connectivité avancée. Idéal pour bracelet connecté. Catégorie Wearables.
844,LG Smartphones Feature Phone Lite,Smartphones,Feature Phone,801.87,61,4.5,2025-03-23 10:25:45.743084,Innovant LG Smartphones Feature Phone Lite. Haute performance. Idéal pour feature phone. Catégorie Smartphones.
845,Samsung Smart Home Caméra Lite,Smart Home,Caméra,318.89,370,3.7,2024-02-28 10:25:45.743084,Performant Samsung Smart Home Caméra Lite. Interface intuitive. Idéal pour caméra. Catégorie Smart Home.
846,Xiaomi Accessoires Housse Plus,Accessoires,Housse,89.01,461,4.5,2024-04-04 10:25:45.743084,Compact Xiaomi Accessoires Housse Plus. Haute performance. Idéal pour housse. Catégorie Accessoires.
847,Samsung Tablettes Windows Tablet Standard,Tablettes,Windows Tablet,320.08,29,4.5,2024-03-10 10:25:45.743084,Premium Samsung Tablettes Windows Tablet Standard. Design moderne. Idéal pour windows tablet. Catégorie Tablettes.
848,Apple Gaming Manette Lite,Gaming,Manette,520.45,396,4.7,2024-10-27 10:25:45.743084,Puissant Apple Gaming Manette Lite. Longue autonomie. Idéal pour manette. Catégorie Gaming.
849,HP Wearables Bracelet Connecté Plus,Wearables,Bracelet Connecté,154.3,423,3.7,2024-02-08 10:25:45.743084,Polyvalent HP Wearables Bracelet Connecté Plus. Connectivité avancée. Idéal pour bracelet connecté. Catégorie Wearables.
850,Sony Tablettes Android Tablet Max,Tablettes,Android Tablet,798.98,30,4.7,2024-05-31 10:25:45.743084,Puissant Sony Tablettes Android Tablet Max. Longue autonomie. Idéal pour android tablet. Catégorie Tablettes.
851,HP Accessoires Casque Pro,Accessoires,Casque,171.24,292,5.0,2024-08-21 10:25:45.743084,Révolutionnaire HP Accessoires Casque Pro. Design moderne. Idéal pour casque. Catégorie Accessoires.
852,Apple Accessoires Cable Lite,Accessoires,Cable,13.96,172,4.8,2024-05-07 10:25:45.743084,Polyvalent Apple Accessoires Cable Lite. Interface intuitive. Idéal pour cable. Catégorie Accessoires.
853,Dell Smart Home Alarme Plus,Smart Home,Alarme,79.81,101,4.6,2024-04-25 10:25:45.743084,Polyvalent Dell Smart Home Alarme Plus. Interface intuitive. Idéal pour alarme. Catégorie Smart Home.
854,Xiaomi Photo Drone Standard,Photo,Drone,2450.09,127,4.5,2025-04-08 10:25:45.743084,Compact Xiaomi Photo Drone Standard. Longue autonomie. Idéal pour drone. Catégorie Photo.
855,Acer Smartphones Android Pro,Smartphones,Android,1159.04,85,4.1,2024-08-10 10:25:45.743084,Compact Acer Smartphones Android Pro. Design moderne. Idéal pour android. Catégorie Smartphones.
856,Xiaomi Smartphones iPhone Lite,Smartphones,iPhone,405.02,314,4.6,2025-06-03 10:25:45.743084,Innovant Xiaomi Smartphones iPhone Lite. Design moderne. Idéal pour iphone. Catégorie Smartphones.
857,Lenovo Smartphones Android Lite,Smartphones,Android,553.15,27,4.6,2025-09-14 10:25:45.743084,Révolutionnaire Lenovo Smartphones Android Lite. Interface intuitive. Idéal pour android. Catégorie Smartphones.
858,Lenovo Smartphones iPhone Max,Smartphones,iPhone,501.61,121,4.4,2025-06-26 10:25:45.743084,Polyvalent Lenovo Smartphones iPhone Max. Design moderne. Idéal pour iphone. Catégorie Smartphones.
859,Xiaomi Smartphones Feature Phone Pro,Smartphones,Feature Phone,718.77,250,4.7,2024-06-09 10:25:45.743084,Polyvalent Xiaomi Smartphones Feature Phone Pro. Interface intuitive. Idéal pour feature phone. Catégorie Smartphones.
860,Samsung Audio Enceinte Lite,Audio,Enceinte,135.75,60,4.2,2025-06-24 10:25:45.743084,Révolutionnaire Samsung Audio Enceinte Lite. Connectivité avancée. Idéal pour enceinte. Catégorie Audio.
861,Sony Ordinateurs Desktop Standard,Ordinateurs,Desktop,1381.5,402,3.7,2023-11-09 10:25:45.743084,Innovant Sony Ordinateurs Desktop Standard. Longue autonomie. Idéal pour desktop. Catégorie Ordinateurs.
862,Apple Accessoires Casque Max,Accessoires,Casque,148.42,170,4.3,2025-04-26 10:25:45.743084,Révolutionnaire Apple Accessoires Casque Max. Longue autonomie. Idéal pour casque. Catégorie Accessoires.
863,LG Audio Écouteurs Max,Audio,Écouteurs,317.17,442,3.9,2025-06-11 10:25:45.743084,Compact LG Audio Écouteurs Max. Connectivité avancée. Idéal pour écouteurs. Catégorie Audio.
864,Acer Smartphones iPhone Standard,Smartphones,iPhone,305.54,271,4.1,2024-05-07 10:25:45.743084,Performant Acer Smartphones iPhone Standard. Design moderne. Idéal pour iphone. Catégorie Smartphones.
865,Acer Ordinateurs Workstation Plus,Ordinateurs,Workstation,2094.36,324,3.5,2025-01-04 10:25:45.743084,Élégant Acer Ordinateurs Workstation Plus. Interface intuitive. Idéal pour workstation. Catégorie Ordinateurs.
866,Samsung Ordinateurs Workstation Standard,Ordinateurs,Workstation,1692.69,299,4.1,2024-01-22 10:25:45.743084,Puissant Samsung Ordinateurs Workstation Standard. Haute performance. Idéal pour workstation. Catégorie Ordinateurs.
867,Sony Ordinateurs Laptop Pro,Ordinateurs,Laptop,2836.41,112,4.7,2024-07-14 10:25:45.743084,Puissant Sony Ordinateurs Laptop Pro. Design moderne. Idéal pour laptop. Catégorie Ordinateurs.
868,Asus Gaming PC Gaming Max,Gaming,PC Gaming,720.75,193,4.3,2025-03-29 10:25:45.743084,Compact Asus Gaming PC Gaming Max. Design moderne. Idéal pour pc gaming. Catégorie Gaming.
869,Apple Audio Écouteurs Pro,Audio,Écouteurs,371.3,393,3.5,2025-09-28 10:25:45.743084,Innovant Apple Audio Écouteurs Pro. Design moderne. Idéal pour écouteurs. Catégorie Audio.
870,LG Ordinateurs Workstation Max,Ordinateurs,Workstation,2327.15,430,4.2,2024-02-09 10:25:45.743084,Révolutionnaire LG Ordinateurs Workstation Max. Haute performance. Idéal pour workstation. Catégorie Ordinateurs.
871,Xiaomi Accessoires Souris Standard,Accessoires,Souris,52.09,18,3.9,2024-10-06 10:25:45.743084,Performant Xiaomi Accessoires Souris Standard. Connectivité avancée. Idéal pour souris. Catégorie Accessoires.
872,Apple Smartphones Android Max,Smartphones,Android,1374.19,339,4.2,2023-12-01 10:25:45.743084,Premium Apple Smartphones Android Max. Haute performance. Idéal pour android. Catégorie Smartphones.
873,Sony Audio Écouteurs Plus,Audio,Écouteurs,260.86,92,4.1,2024-08-22 10:25:45.743084,Premium Sony Audio Écouteurs Plus. Connectivité avancée. Idéal pour écouteurs. Catégorie Audio.
874,Asus Accessoires Housse Pro,Accessoires,Housse,138.99,216,4.9,2025-10-02 10:25:45.743084,Performant Asus Accessoires Housse Pro. Longue autonomie. Idéal pour housse. Catégorie Accessoires.
875,Asus Accessoires Cable Plus,Accessoires,Cable,37.71,464,3.6,2025-10-01 10:25:45.743084,Révolutionnaire Asus Accessoires Cable Plus. Connectivité avancée. Idéal pour cable. Catégorie Accessoires.
876,Lenovo Tablettes Windows Tablet Max,Tablettes,Windows Tablet,420.69,178,4.5,2024-03-08 10:25:45.743084,Innovant Lenovo Tablettes Windows Tablet Max. Longue autonomie. Idéal pour windows tablet. Catégorie Tablettes.
877,HP Ordinateurs Workstation Standard,Ordinateurs,Workstation,1965.27,498,4.8,2024-12-12 10:25:45.743084,Compact HP Ordinateurs Workstation Standard. Haute performance. Idéal pour workstation. Catégorie Ordinateurs.
878,Samsung Gaming Console Lite,Gaming,Console,774.25,396,4.9,2024-11-21 10:25:45.743084,Puissant Samsung Gaming Console Lite. Longue autonomie. Idéal pour console. Catégorie Gaming.
879,Acer Wearables Smartwatch Plus,Wearables,Smartwatch,449.79,190,3.8,2025-07-01 10:25:45.743084,Premium Acer Wearables Smartwatch Plus. Design moderne. Idéal pour smartwatch. Catégorie Wearables.
880,HP Smart Home Thermostat Max,Smart Home,Thermostat,218.3,492,4.3,2024-02-21 10:25:45.743084,Premium HP Smart Home Thermostat Max. Longue autonomie. Idéal pour thermostat. Catégorie Smart Home.
881,Sony Ordinateurs Ultrabook Max,Ordinateurs,Ultrabook,2101.38,399,3.6,2024-10-01 10:25:45.743084,Puissant Sony Ordinateurs Ultrabook Max. Longue autonomie. Idéal pour ultrabook. Catégorie Ordinateurs.
882,Asus Photo Objectif Lite,Photo,Objectif,2589.58,436,4.2,2024-04-10 10:25:45.743084,Élégant Asus Photo Objectif Lite. Longue autonomie. Idéal pour objectif. Catégorie Photo.
883,Dell Photo Drone Pro,Photo,Drone,321.67,162,3.7,2023-12-04 10:25:45.743084,Performant Dell Photo Drone Pro. Design moderne. Idéal pour drone. Catégorie Photo.
884,Samsung Smart Home Alarme Max,Smart Home,Alarme,342.36,99,4.8,2024-01-27 10:25:45.743084,Polyvalent Samsung Smart Home Alarme Max. Haute performance. Idéal pour alarme. Catégorie Smart Home.
885,Sony Smartphones Feature Phone Lite,Smartphones,Feature Phone,748.76,186,3.7,2025-02-18 10:25:45.743084,Puissant Sony Smartphones Feature Phone Lite. Connectivité avancée. Idéal pour feature phone. Catégorie Smartphones.
886,Xiaomi Gaming Manette Standard,Gaming,Manette,815.06,294,4.3,2025-09-10 10:25:45.743084,Premium Xiaomi Gaming Manette Standard. Interface intuitive. Idéal pour manette. Catégorie Gaming.
887,Asus Ordinateurs Ultrabook Pro,Ordinateurs,Ultrabook,735.37,66,4.3,2025-03-10 10:25:45.743084,Compact Asus Ordinateurs Ultrabook Pro. Design moderne. Idéal pour ultrabook. Catégorie Ordinateurs.
